"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"JPN","HOUSECOST","PRICERENT","IDX2015","A","2007",96.5863924416679,
"JPN","HOUSECOST","PRICERENT","IDX2015","A","2008",97.1097161172681,
"JPN","HOUSECOST","PRICERENT","IDX2015","A","2009",91.7432750011498,
"JPN","HOUSECOST","PRICERENT","IDX2015","A","2010",93.5144716699927,
"JPN","HOUSECOST","PRICERENT","IDX2015","A","2011",93.9272933295372,
"JPN","HOUSECOST","PRICERENT","IDX2015","A","2012",93.5266539179757,
"JPN","HOUSECOST","PRICERENT","IDX2015","A","2013",95.4933796106649,
"JPN","HOUSECOST","PRICERENT","IDX2015","A","2014",97.358278774527,
"JPN","HOUSECOST","PRICERENT","IDX2015","A","2015",100,
"JPN","HOUSECOST","PRICERENT","IDX2015","A","2016",102.511087177645,
"JPN","HOUSECOST","PRICERENT","IDX2015","A","2017",105.406493251316,
"JPN","HOUSECOST","PRICERENT","IDX2015","A","2018",107.614825855189,
"JPN","HOUSECOST","PRICERENT","IDX2015","A","2019",109.339950631991,
"JPN","HOUSECOST","PRICERENT","IDX2015","A","2020",109.381318563818,
"JPN","HOUSECOST","PRICERENT","IDX2015","A","2021",116.014394735773,
"JPN","HOUSECOST","PRICERENT","IDX2015","A","2022",125.669082747796,
"JPN","HOUSECOST","REAL","IDX2015","A","1960",30.2269884572205,
"JPN","HOUSECOST","REAL","IDX2015","A","1961",39.1573558034546,
"JPN","HOUSECOST","REAL","IDX2015","A","1962",44.2582392121804,
"JPN","HOUSECOST","REAL","IDX2015","A","1963",46.9264675316725,
"JPN","HOUSECOST","REAL","IDX2015","A","1964",51.5133664782018,
"JPN","HOUSECOST","REAL","IDX2015","A","1965",53.5868974208613,
"JPN","HOUSECOST","REAL","IDX2015","A","1966",54.8200161646213,
"JPN","HOUSECOST","REAL","IDX2015","A","1967",59.7039535061201,
"JPN","HOUSECOST","REAL","IDX2015","A","1968",66.8291585122658,
"JPN","HOUSECOST","REAL","IDX2015","A","1969",77.7204399661679,
"JPN","HOUSECOST","REAL","IDX2015","A","1970",87.5039261114064,
"JPN","HOUSECOST","REAL","IDX2015","A","1971",95.1764189008727,
"JPN","HOUSECOST","REAL","IDX2015","A","1972",105.428355169843,
"JPN","HOUSECOST","REAL","IDX2015","A","1973",126.124597684845,
"JPN","HOUSECOST","REAL","IDX2015","A","1974",118.787389632433,
"JPN","HOUSECOST","REAL","IDX2015","A","1975",102.20003812138,
"JPN","HOUSECOST","REAL","IDX2015","A","1976",95.3102429140595,
"JPN","HOUSECOST","REAL","IDX2015","A","1977",92.4814681761574,
"JPN","HOUSECOST","REAL","IDX2015","A","1978",93.3482647730784,
"JPN","HOUSECOST","REAL","IDX2015","A","1979",98.6090144711089,
"JPN","HOUSECOST","REAL","IDX2015","A","1980",103.758446120238,
"JPN","HOUSECOST","REAL","IDX2015","A","1981",110.121193612731,
"JPN","HOUSECOST","REAL","IDX2015","A","1982",115.706959297684,
"JPN","HOUSECOST","REAL","IDX2015","A","1983",118.991775701183,
"JPN","HOUSECOST","REAL","IDX2015","A","1984",120.22977203312,
"JPN","HOUSECOST","REAL","IDX2015","A","1985",121.299555755475,
"JPN","HOUSECOST","REAL","IDX2015","A","1986",123.957249506147,
"JPN","HOUSECOST","REAL","IDX2015","A","1987",132.847248143452,
"JPN","HOUSECOST","REAL","IDX2015","A","1988",140.028717234996,
"JPN","HOUSECOST","REAL","IDX2015","A","1989",147.923527914442,
"JPN","HOUSECOST","REAL","IDX2015","A","1990",163.862482200559,
"JPN","HOUSECOST","REAL","IDX2015","A","1991",166.304774131348,
"JPN","HOUSECOST","REAL","IDX2015","A","1992",157.228409135895,
"JPN","HOUSECOST","REAL","IDX2015","A","1993",148.93925738913,
"JPN","HOUSECOST","REAL","IDX2015","A","1994",144.714734439425,
"JPN","HOUSECOST","REAL","IDX2015","A","1995",142.879637961527,
"JPN","HOUSECOST","REAL","IDX2015","A","1996",140.050622733067,
"JPN","HOUSECOST","REAL","IDX2015","A","1997",136.411401872718,
"JPN","HOUSECOST","REAL","IDX2015","A","1998",133.985664809204,
"JPN","HOUSECOST","REAL","IDX2015","A","1999",130.559938958652,
"JPN","HOUSECOST","REAL","IDX2015","A","2000",126.835365071235,
"JPN","HOUSECOST","REAL","IDX2015","A","2001",122.881561743339,
"JPN","HOUSECOST","REAL","IDX2015","A","2002",118.048803092926,
"JPN","HOUSECOST","REAL","IDX2015","A","2003",111.891029829462,
"JPN","HOUSECOST","REAL","IDX2015","A","2004",105.688047251079,
"JPN","HOUSECOST","REAL","IDX2015","A","2005",101.3473329314,
"JPN","HOUSECOST","REAL","IDX2015","A","2006",98.3439740363712,
"JPN","HOUSECOST","REAL","IDX2015","A","2007",97.6944867290229,
"JPN","HOUSECOST","REAL","IDX2015","A","2008",97.5195266059065,
"JPN","HOUSECOST","REAL","IDX2015","A","2009",93.8502901310279,
"JPN","HOUSECOST","REAL","IDX2015","A","2010",96.6407824348248,
"JPN","HOUSECOST","REAL","IDX2015","A","2011",97.1748340926736,
"JPN","HOUSECOST","REAL","IDX2015","A","2012",96.9108801697581,
"JPN","HOUSECOST","REAL","IDX2015","A","2013",98.6556634598981,
"JPN","HOUSECOST","REAL","IDX2015","A","2014",98.1988926561558,
"JPN","HOUSECOST","REAL","IDX2015","A","2015",100,
"JPN","HOUSECOST","REAL","IDX2015","A","2016",102.55911517517,
"JPN","HOUSECOST","REAL","IDX2015","A","2017",104.761577841924,
"JPN","HOUSECOST","REAL","IDX2015","A","2018",106.054416436831,
"JPN","HOUSECOST","REAL","IDX2015","A","2019",107.256276864488,
"JPN","HOUSECOST","REAL","IDX2015","A","2020",106.991630583766,
"JPN","HOUSECOST","REAL","IDX2015","A","2021",112.682818335424,
"JPN","HOUSECOST","REAL","IDX2015","A","2022",118.656146144071,
"JPN","HOUSECOST","RENT","IDX2015","A","1970",30.5791035359612,
"JPN","HOUSECOST","RENT","IDX2015","A","1971",33.1120857351109,
"JPN","HOUSECOST","RENT","IDX2015","A","1972",35.7867183444523,
"JPN","HOUSECOST","RENT","IDX2015","A","1973",38.8446279481662,
"JPN","HOUSECOST","RENT","IDX2015","A","1974",41.7692234886652,
"JPN","HOUSECOST","RENT","IDX2015","A","1975",45.7686703816553,
"JPN","HOUSECOST","RENT","IDX2015","A","1976",50.3846970042118,
"JPN","HOUSECOST","RENT","IDX2015","A","1977",55.567315269481,
"JPN","HOUSECOST","RENT","IDX2015","A","1978",60.1083547624483,
"JPN","HOUSECOST","RENT","IDX2015","A","1979",63.3162436246493,
"JPN","HOUSECOST","RENT","IDX2015","A","1980",66.0658608639257,
"JPN","HOUSECOST","RENT","IDX2015","A","1981",69.2070939443464,
"JPN","HOUSECOST","RENT","IDX2015","A","1982",72.0483685077929,
"JPN","HOUSECOST","RENT","IDX2015","A","1983",74.8729803756215,
"JPN","HOUSECOST","RENT","IDX2015","A","1984",77.3559719881223,
"JPN","HOUSECOST","RENT","IDX2015","A","1985",79.8056257111159,
"JPN","HOUSECOST","RENT","IDX2015","A","1986",81.780355114184,
"JPN","HOUSECOST","RENT","IDX2015","A","1987",84.3633328990097,
"JPN","HOUSECOST","RENT","IDX2015","A","1988",86.6296869715888,
"JPN","HOUSECOST","RENT","IDX2015","A","1989",89.2209936045691,
"JPN","HOUSECOST","RENT","IDX2015","A","1990",91.5540084582371,
"JPN","HOUSECOST","RENT","IDX2015","A","1991",93.8620192698611,
"JPN","HOUSECOST","RENT","IDX2015","A","1992",96.4866562933858,
"JPN","HOUSECOST","RENT","IDX2015","A","1993",98.9779792536956,
"JPN","HOUSECOST","RENT","IDX2015","A","1994",101.069347526089,
"JPN","HOUSECOST","RENT","IDX2015","A","1995",102.985757494495,
"JPN","HOUSECOST","RENT","IDX2015","A","1996",104.193915411238,
"JPN","HOUSECOST","RENT","IDX2015","A","1997",105.118787505242,
"JPN","HOUSECOST","RENT","IDX2015","A","1998",104.960484397909,
"JPN","HOUSECOST","RENT","IDX2015","A","1999",104.693871269404,
"JPN","HOUSECOST","RENT","IDX2015","A","2000",104.568863557455,
"JPN","HOUSECOST","RENT","IDX2015","A","2001",104.36056736396,
"JPN","HOUSECOST","RENT","IDX2015","A","2002",104.043936152751,
"JPN","HOUSECOST","RENT","IDX2015","A","2003",103.777298027704,
"JPN","HOUSECOST","RENT","IDX2015","A","2004",103.402349881486,
"JPN","HOUSECOST","RENT","IDX2015","A","2005",103.094092512209,
"JPN","HOUSECOST","RENT","IDX2015","A","2006",103.035750580657,
"JPN","HOUSECOST","RENT","IDX2015","A","2007",102.894095171016,
"JPN","HOUSECOST","RENT","IDX2015","A","2008",102.844127081397,
"JPN","HOUSECOST","RENT","IDX2015","A","2009",102.435833546709,
"JPN","HOUSECOST","RENT","IDX2015","A","2010",101.953029283275,
"JPN","HOUSECOST","RENT","IDX2015","A","2011",101.588903075696,
"JPN","HOUSECOST","RENT","IDX2015","A","2012",101.13376393589,
"JPN","HOUSECOST","RENT","IDX2015","A","2013",100.686867102003,
"JPN","HOUSECOST","RENT","IDX2015","A","2014",100.297939497999,
"JPN","HOUSECOST","RENT","IDX2015","A","2015",100,
"JPN","HOUSECOST","RENT","IDX2015","A","2016",99.7104021128109,
"JPN","HOUSECOST","RENT","IDX2015","A","2017",99.4290217053184,
"JPN","HOUSECOST","RENT","IDX2015","A","2018",99.2883389494388,
"JPN","HOUSECOST","RENT","IDX2015","A","2019",99.28006436943,
"JPN","HOUSECOST","RENT","IDX2015","A","2020",99.3131751025757,
"JPN","HOUSECOST","RENT","IDX2015","A","2021",99.2138602814946,
"JPN","HOUSECOST","RENT","IDX2015","A","2022",99.2717897894215,
"JPN","HOUSECOST","RENT","IDX2015","A","2023",99.3380096033678,
"KOR","HOUSECOST","NOMINAL","IDX2015","A","1986",36.4304552361072,
"KOR","HOUSECOST","NOMINAL","IDX2015","A","1987",36.5634209783744,
"KOR","HOUSECOST","NOMINAL","IDX2015","A","1988",42.2805960212674,
"KOR","HOUSECOST","NOMINAL","IDX2015","A","1989",48.2324261559827,
"KOR","HOUSECOST","NOMINAL","IDX2015","A","1990",56.522759344058,
"KOR","HOUSECOST","NOMINAL","IDX2015","A","1991",62.3729001309123,
"KOR","HOUSECOST","NOMINAL","IDX2015","A","1992",58.2981464886353,
"KOR","HOUSECOST","NOMINAL","IDX2015","A","1993",56.2802910190013,
"KOR","HOUSECOST","NOMINAL","IDX2015","A","1994",55.3652511303923,
"KOR","HOUSECOST","NOMINAL","IDX2015","A","1995",55.2948381786317,
"KOR","HOUSECOST","NOMINAL","IDX2015","A","1996",55.6858987141184,
"KOR","HOUSECOST","NOMINAL","IDX2015","A","1997",57.3361333479688,
"KOR","HOUSECOST","NOMINAL","IDX2015","A","1998",52.0569217031315,
"KOR","HOUSECOST","NOMINAL","IDX2015","A","1999",51.3921633728136,
"KOR","HOUSECOST","NOMINAL","IDX2015","A","2000",52.3306664242884,
"KOR","HOUSECOST","NOMINAL","IDX2015","A","2001",54.3954012933286,
"KOR","HOUSECOST","NOMINAL","IDX2015","A","2002",63.4443923895113,
"KOR","HOUSECOST","NOMINAL","IDX2015","A","2003",69.1772408251988,
"KOR","HOUSECOST","NOMINAL","IDX2015","A","2004",69.6491441366139,
"KOR","HOUSECOST","NOMINAL","IDX2015","A","2005",70.3786163330851,
"KOR","HOUSECOST","NOMINAL","IDX2015","A","2006",75.0773797763965,
"KOR","HOUSECOST","NOMINAL","IDX2015","A","2007",82.5790388190656,
"KOR","HOUSECOST","NOMINAL","IDX2015","A","2008",88.4333064847039,
"KOR","HOUSECOST","NOMINAL","IDX2015","A","2009",89.2179956738246,
"KOR","HOUSECOST","NOMINAL","IDX2015","A","2010",91.1794653576693,
"KOR","HOUSECOST","NOMINAL","IDX2015","A","2011",95.6411503371276,
"KOR","HOUSECOST","NOMINAL","IDX2015","A","2012",96.8184374097658,
"KOR","HOUSECOST","NOMINAL","IDX2015","A","2013",95.7695678383814,
"KOR","HOUSECOST","NOMINAL","IDX2015","A","2014",97.2715713540321,
"KOR","HOUSECOST","NOMINAL","IDX2015","A","2015",100,
"KOR","HOUSECOST","NOMINAL","IDX2015","A","2016",101.621555903405,
"KOR","HOUSECOST","NOMINAL","IDX2015","A","2017",102.853553390779,
"KOR","HOUSECOST","NOMINAL","IDX2015","A","2018",104.275264307026,
"KOR","HOUSECOST","NOMINAL","IDX2015","A","2019",103.968278091012,
"KOR","HOUSECOST","NOMINAL","IDX2015","A","2020",107.45074796229,
"KOR","HOUSECOST","NOMINAL","IDX2015","A","2021",116.889814237879,
"KOR","HOUSECOST","NOMINAL","IDX2015","A","2022",119.320375069122,
"KOR","HOUSECOST","PRICEINCOME","IDX2015","A","1986",376.07401895288,
"KOR","HOUSECOST","PRICEINCOME","IDX2015","A","1987",324.24518208515,
"KOR","HOUSECOST","PRICEINCOME","IDX2015","A","1988",319.401482506492,
"KOR","HOUSECOST","PRICEINCOME","IDX2015","A","1989",321.077848702235,
"KOR","HOUSECOST","PRICEINCOME","IDX2015","A","1990",319.634895081142,
"KOR","HOUSECOST","PRICEINCOME","IDX2015","A","1991",285.735212123969,
"KOR","HOUSECOST","PRICEINCOME","IDX2015","A","1992",236.090806997839,
"KOR","HOUSECOST","PRICEINCOME","IDX2015","A","1993",205.542699653154,
"KOR","HOUSECOST","PRICEINCOME","IDX2015","A","1994",174.229402525893,
"KOR","HOUSECOST","PRICEINCOME","IDX2015","A","1995",155.928734341925,
"KOR","HOUSECOST","PRICEINCOME","IDX2015","A","1996",139.69869166832,
"KOR","HOUSECOST","PRICEINCOME","IDX2015","A","1997",134.421350959479,
"KOR","HOUSECOST","PRICEINCOME","IDX2015","A","1998",119.556647359094,
"KOR","HOUSECOST","PRICEINCOME","IDX2015","A","1999",113.406461473549,
"KOR","HOUSECOST","PRICEINCOME","IDX2015","A","2000",110.654435074087,
"KOR","HOUSECOST","PRICEINCOME","IDX2015","A","2001",108.351688894018,
"KOR","HOUSECOST","PRICEINCOME","IDX2015","A","2002",117.81975227333,
"KOR","HOUSECOST","PRICEINCOME","IDX2015","A","2003",122.168694007732,
"KOR","HOUSECOST","PRICEINCOME","IDX2015","A","2004",114.630058511962,
"KOR","HOUSECOST","PRICEINCOME","IDX2015","A","2005",111.000437818416,
"KOR","HOUSECOST","PRICEINCOME","IDX2015","A","2006",113.749412056211,
"KOR","HOUSECOST","PRICEINCOME","IDX2015","A","2007",118.552912271002,
"KOR","HOUSECOST","PRICEINCOME","IDX2015","A","2008",120.223835161651,
"KOR","HOUSECOST","PRICEINCOME","IDX2015","A","2009",117.779356403176,
"KOR","HOUSECOST","PRICEINCOME","IDX2015","A","2010",113.96244517042,
"KOR","HOUSECOST","PRICEINCOME","IDX2015","A","2011",113.947968831372,
"KOR","HOUSECOST","PRICEINCOME","IDX2015","A","2012",111.379941815662,
"KOR","HOUSECOST","PRICEINCOME","IDX2015","A","2013",105.457285146858,
"KOR","HOUSECOST","PRICEINCOME","IDX2015","A","2014",103.451841566862,
"KOR","HOUSECOST","PRICEINCOME","IDX2015","A","2015",100,
"KOR","HOUSECOST","PRICEINCOME","IDX2015","A","2016",99.6480042859201,
"KOR","HOUSECOST","PRICEINCOME","IDX2015","A","2017",97.8028358260183,
"KOR","HOUSECOST","PRICEINCOME","IDX2015","A","2018",95.540914744747,
"KOR","HOUSECOST","PRICEINCOME","IDX2015","A","2019",92.6582755973689,
"KOR","HOUSECOST","PRICEINCOME","IDX2015","A","2020",92.3613892135189,
"KOR","HOUSECOST","PRICEINCOME","IDX2015","A","2021",96.8871512948893,
"KOR","HOUSECOST","PRICEINCOME","IDX2015","A","2022",92.7559206285197,
"KOR","HOUSECOST","PRICERENT","IDX2015","A","1986",95.886346250436,
"KOR","HOUSECOST","PRICERENT","IDX2015","A","1987",93.2629758866799,
"KOR","HOUSECOST","PRICERENT","IDX2015","A","1988",102.301415392608,
"KOR","HOUSECOST","PRICERENT","IDX2015","A","1989",109.487761870036,
"KOR","HOUSECOST","PRICERENT","IDX2015","A","1990",116.044326642271,
"KOR","HOUSECOST","PRICERENT","IDX2015","A","1991",114.810314431048,
"KOR","HOUSECOST","PRICERENT","IDX2015","A","1992",99.7009355544502,
"KOR","HOUSECOST","PRICERENT","IDX2015","A","1993",90.9474411812889,
"KOR","HOUSECOST","PRICERENT","IDX2015","A","1994",86.086159834285,
"KOR","HOUSECOST","PRICERENT","IDX2015","A","1995",82.8097763004579,
"KOR","HOUSECOST","PRICERENT","IDX2015","A","1996",80.5309398004219,
"KOR","HOUSECOST","PRICERENT","IDX2015","A","1997",80.2989658456335,
"KOR","HOUSECOST","PRICERENT","IDX2015","A","1998",72.5109863958546,
"KOR","HOUSECOST","PRICERENT","IDX2015","A","1999",74.6519019271818,
